min_samples,xi,umap_n_components,NMI,embedding
179,0.027547437477126485,4,0.660089360838492,tfidf
180,0.04266991144541074,4,0.6032845404828612,tfidf
185,0.029313607139134563,4,0.6560907186281666,tfidf
191,0.0633426278644099,4,0.5069260895079503,tfidf
184,0.028554737179999706,4,0.6592730684906414,tfidf
184,0.042578809437731235,4,0.6027494735676776,tfidf
187,0.08350111511001675,4,0.3660522112009404,tfidf
191,0.02835542290753021,4,0.6036892012475604,tfidf
184,0.3999855880213997,4,0.0,tfidf
188,0.10456326358745341,4,0.3660522112009404,tfidf
179,0.05001324883744068,4,0.6038217779532496,tfidf
181,0.03583764762872672,4,0.6027494735676776,tfidf
185,0.025360873280112464,4,0.6560907186281666,tfidf
192,0.06693129636456621,4,0.5069260895079503,tfidf
186,0.03635569188964054,4,0.597514708009615,tfidf
176,0.027438770043094918,4,0.6592730684906414,tfidf
171,0.05451902957181172,4,0.5099384894776449,tfidf
176,0.08912033999864122,4,0.3660522112009404,tfidf
69,0.0657757124289829,4,0.344160281861146,tfidf
6,0.02666528137788325,4,0.35002810533222184,tfidf
183,0.0263312527193989,4,0.6592730684906414,tfidf
184,0.027864565317951347,4,0.6592730684906414,tfidf
184,0.029891836512649463,4,0.6592730684906414,tfidf
176,0.046302667279762025,4,0.5979651868875736,tfidf
183,0.073802436824259,4,0.3660522112009404,tfidf
191,0.029139484490817644,4,0.6036892012475604,tfidf
179,0.5661168976836359,4,0.0,tfidf
173,0.1797524044267524,4,0.3660522112009404,tfidf
187,0.2114485032038273,4,0.0,tfidf
182,0.05010676527411708,4,0.6027494735676776,tfidf
185,0.029678177475343823,4,0.6560907186281666,tfidf
192,0.027208114065505967,4,0.604221758910151,tfidf
177,0.04446249712805772,4,0.5979651868875736,tfidf
185,0.06310909342412543,4,0.3660522112009404,tfidf
189,0.02693916521979118,4,0.6018734428970008,tfidf
181,0.08749329288011462,4,0.3660522112009404,tfidf
170,0.01071006658917268,4,0.6302350157916038,tfidf
184,0.04322209385388612,4,0.6027494735676776,tfidf
192,0.11308099344138044,4,0.3660522112009404,tfidf
178,0.06568217466140513,4,0.36731225499727954,tfidf
187,0.027737145170381068,4,0.6549040445663974,tfidf
185,0.025481821837453646,4,0.6560907186281666,tfidf
182,0.04410142245397716,4,0.6027494735676776,tfidf
190,0.010213934280379193,4,0.6247073148292949,tfidf
186,0.02951427132935547,4,0.6553151984536354,tfidf
175,0.058042532959637225,4,0.5139063852915596,tfidf
195,0.025319183846153656,4,0.604221758910151,tfidf
180,0.04713041362686293,4,0.6032845404828612,tfidf
189,0.15856623892498933,4,0.3660522112009404,tfidf
184,0.0808265906964964,4,0.3660522112009404,tfidf
187,0.02677791253109564,4,0.6549040445663974,tfidf
48,0.010609138991019907,4,0.4478109377289645,tfidf
192,0.2540746800502348,4,0.0,tfidf
185,0.03474002851040893,4,0.5985451663712089,tfidf
179,0.05912887242579852,2,0.4706089243515621,tfidf
175,0.02812259250880231,4,0.6586915630707023,tfidf
166,0.04165612205664496,4,0.5105948822962594,tfidf
173,0.07027885560844228,4,0.36731225499727954,tfidf
175,0.02729790232447999,4,0.6586915630707023,tfidf
176,0.05145162451004249,4,0.5139063852915596,tfidf
181,0.010087924229685045,4,0.6310797472021894,tfidf
172,0.030471242783916944,4,0.6562606862580423,tfidf
169,0.03750126059388435,4,0.5099384894776449,tfidf
163,0.025603240965640917,4,0.5858334045451908,tfidf
173,0.05405771335227798,4,0.5099384894776449,tfidf
156,0.01005293384985852,4,0.6284429780829986,tfidf
176,0.03448818075608002,4,0.6027494735676776,tfidf
179,0.07470791810090743,4,0.3660522112009404,tfidf
171,0.046020387646939,4,0.5099384894776449,tfidf
67,0.11298222103015747,8,0.252276079015841,fasttext
29,0.9001139097285663,2,0.0,fasttext
75,0.7046494967020842,4,0.009170508283190989,fasttext
60,0.5028801428209239,8,0.008696284674347453,fasttext
97,0.7970314872660592,4,0.0,fasttext
81,0.1552249589578646,4,0.25174098998392774,fasttext
9,0.25545175557587785,4,0.1324336283524862,fasttext
104,0.5324836268357934,2,0.008509468744222776,fasttext
64,0.5484621913775509,8,0.008696284674347453,fasttext
185,0.10542995618460557,8,0.252276079015841,fasttext
140,0.2741451035044494,16,0.25161667504033186,fasttext
193,0.03812292993345215,8,0.41274180084604495,fasttext
194,0.014651146471873516,8,0.41104558532044166,fasttext
194,0.06151415923423944,8,0.41104558532044166,fasttext
161,0.014906372664654218,16,0.5237414971043793,fasttext
162,0.2713048070119818,16,0.25098324177209425,fasttext
142,0.3682907008081395,16,0.25098324177209425,fasttext
163,0.16040426900158744,16,0.25161667504033186,fasttext
131,0.04747149095979737,16,0.4201352572242355,fasttext
126,0.196332324419089,16,0.25161667504033186,fasttext
127,0.01326336458145222,16,0.5053792127034707,fasttext
113,0.021108176562898824,16,0.4201352572242355,fasttext
161,0.09556309777822267,16,0.417292243410702,fasttext
137,0.010212382050836074,16,0.550878078683192,fasttext
151,0.1991293061818731,16,0.25161667504033186,fasttext
172,0.012505881751537816,16,0.5617921763526404,fasttext
171,0.12116177775136885,2,0.2515851250997394,fasttext
176,0.09838964866889767,16,0.41746997187779106,fasttext
150,0.39248953775531203,16,0.25098324177209425,fasttext
174,0.11219704962300507,16,0.25161667504033186,fasttext
150,0.20691239936946576,16,0.25161667504033186,fasttext
120,0.013902678626308984,16,0.4791009716133872,fasttext
140,0.0702386143943967,16,0.4183531296191196,fasttext
112,0.010209965380010661,2,0.47517418603796446,fasttext
92,0.07262510642324117,16,0.4192415242841636,fasttext
131,0.13823377148792082,16,0.25161667504033186,fasttext
37,0.06668383378667145,16,0.2724850658983652,fasttext
179,0.1653042500480478,4,0.25174098998392774,fasttext
155,0.0723629819503289,2,0.4224551375811524,fasttext
89,0.12965899368043446,4,0.25174098998392774,fasttext
167,0.22862994931359568,16,0.25161667504033186,fasttext
113,0.011938801990153047,16,0.5039710032696145,fasttext
104,0.017365355404775528,16,0.5429972491913694,fasttext
104,0.06453253505169854,16,0.4183531296191196,fasttext
80,0.1564010029667334,16,0.25161667504033186,fasttext
55,0.10294564173844961,4,0.25174098998392774,fasttext
122,0.03761734317740319,16,0.42103443372789656,fasttext
138,0.05291799494690427,2,0.4231810483618588,fasttext
100,0.10092075104376548,8,0.252276079015841,fasttext
184,0.16976748590583143,16,0.25161667504033186,fasttext
131,0.01013532620061753,16,0.5397350434520918,fasttext
128,0.0485003128022069,16,0.4190730065066717,fasttext
145,0.013061971772769512,16,0.5279690318396651,fasttext
144,0.03945723325754007,16,0.4183531296191196,fasttext
159,0.08359167685634261,16,0.41746997187779106,fasttext
135,0.12245743879625237,8,0.252276079015841,fasttext
145,0.010038758439252038,16,0.5428980585718369,fasttext
147,0.044960946117244126,16,0.417292243410702,fasttext
118,0.1334816967037955,4,0.25174098998392774,fasttext
71,0.09191653248895401,16,0.25161667504033186,fasttext
108,0.041996366107131734,16,0.42103443372789656,fasttext
167,0.01475463872749879,16,0.48139644997776454,fasttext
156,0.07360911148311185,16,0.41746997187779106,fasttext
184,0.03974835622816687,16,0.4201352572242355,fasttext
136,0.011597686840277427,16,0.5498139846338788,fasttext
134,0.09342504911464927,16,0.4201352572242355,fasttext
125,0.011415623543110575,16,0.532102003625678,fasttext
124,0.05325413192546076,8,0.42346848924466957,fasttext
117,0.11965619859330497,16,0.25161667504033186,fasttext
89,0.03550275258332809,2,0.42085571966694585,fasttext
107,0.07752886103050517,16,0.42103443372789656,fasttext
144,0.01093400677854563,16,0.4794031383280101,fasttext
137,0.03239745035257918,16,0.4192415242841636,fasttext
131,0.06603552667906938,16,0.4201352572242355,fasttext
153,0.09329715056306889,16,0.25161667504033186,fasttext
147,0.012302861605548759,16,0.5409410955915436,fasttext
125,0.1379546370068382,16,0.25161667504033186,fasttext
6,0.05676502619183992,16,0.2853135771226387,fasttext
96,0.010149196251432626,16,0.5408823871952144,fasttext
95,0.035726788610085755,4,0.4182078759430905,fasttext
62,0.11073605277274301,16,0.25161667504033186,fasttext
140,0.027817199069616015,16,0.4177322024033636,fasttext
114,0.010434256013066098,16,0.5366212247885144,fasttext
82,0.06274966285480582,16,0.25161667504033186,fasttext
100,0.07835367207171866,16,0.4201352572242355,fasttext
112,0.02844776600895397,16,0.4201352572242355,fasttext
118,0.05525644655192103,2,0.250145391672269,fasttext
107,0.0326672135972577,16,0.42103443372789656,fasttext
129,0.08658700044445453,8,0.252276079015841,fasttext
149,0.1529267535694342,16,0.25161667504033186,fasttext
169,0.05469097891996767,16,0.42103443372789656,fasttext
134,0.01140572870676337,16,0.488137569976867,fasttext
122,0.02901276377681645,16,0.42103443372789656,fasttext
102,0.011814404866364129,16,0.4916375323773328,fasttext
112,0.10471035667352586,16,0.4201352572242355,fasttext
142,0.0557400152737834,16,0.4192415242841636,fasttext
96,0.07075226474984896,16,0.4198019528326038,fasttext
116,0.03074059254326244,16,0.4219391632528521,fasttext
163,0.08125939331259162,16,0.4192415242841636,fasttext
190,0.012380396670544348,4,0.43927714050400013,fasttext
156,0.05061858477278138,16,0.41746997187779106,fasttext
146,0.02864600935049748,16,0.5139334563234695,fasttext
136,0.02322441314906439,16,0.4177322024033636,fasttext
129,0.04451218409506494,16,0.4201352572242355,fasttext
152,0.010549912923608051,16,0.5445445322777053,fasttext
151,0.011027563758786286,16,0.5446943003459073,fasttext
150,0.10819053597181136,2,0.24985297609795143,fasttext
156,0.08582691427014019,16,0.41746997187779106,fasttext
174,0.061846597471426686,16,0.41890904142499935,fasttext
85,0.044257901370175164,8,0.41865704713918667,fasttext
160,0.027518944477555922,16,0.41684981286819356,fasttext
142,0.01502986406686167,16,0.5065706401268393,fasttext
133,0.06605780427105275,16,0.4201352572242355,fasttext
179,0.04393518232531665,16,0.4201352572242355,fasttext
138,0.010214992775192323,16,0.5080498907814116,fasttext
21,0.0817757165281193,16,0.14536254315659788,fasttext
152,0.028561545742703778,16,0.5143491367247527,fasttext
123,0.04777095337512266,16,0.42103443372789656,fasttext
127,0.010781707924610104,16,0.5408694377764685,fasttext
148,0.06638658556856405,4,0.41550490647680094,fasttext
139,0.10026998681586277,16,0.4192415242841636,fasttext
126,0.0269453193943488,16,0.4190730065066717,fasttext
131,0.046425256966711514,16,0.4201352572242355,fasttext
144,0.010750904542983691,16,0.4794031383280101,fasttext
108,0.010252658830793423,16,0.535265014656875,fasttext
165,0.03433957483437125,16,0.4192415242841636,fasttext
94,0.2905033854897655,16,0.25161667504033186,fasttext
107,0.0645889204440313,16,0.42103443372789656,fasttext
120,0.042989494004783996,16,0.42103443372789656,fasttext
115,0.12180929988026802,2,0.2515851250997394,fasttext
98,0.08443238278775062,16,0.4201352572242355,fasttext
126,0.010707720251454382,16,0.5073536710384132,fasttext
120,0.0247707000676073,16,0.42103443372789656,fasttext
103,0.05443234763021326,16,0.4183531296191196,fasttext
109,0.034332147118251034,16,0.5141773547420846,fasttext
111,0.02488237396427492,16,0.4792949705253755,fasttext
134,0.010092020523205654,8,0.5318067055709366,fasttext
153,0.0728018179215709,16,0.41746997187779106,fasttext
104,0.05160694945872877,16,0.4183531296191196,fasttext
90,0.03438024621949104,16,0.4213151735008121,fasttext
129,0.06112576581907535,16,0.4201352572242355,fasttext
134,0.011514789833640139,16,0.49286759631835175,fasttext
146,0.013078680023777623,8,0.5491598389962252,fasttext
140,0.03025160191919788,8,0.42123517699632407,fasttext
147,0.04449246442773049,8,0.4194393084855611,fasttext
143,0.011298862161421301,16,0.5062848172214138,fasttext
159,0.09359465709441675,8,0.252276079015841,fasttext
137,0.028935903379659837,8,0.42123517699632407,fasttext
150,0.07200843559800725,4,0.41792187650830653,fasttext
127,0.564318542936724,16,0.008696284674347453,fasttext
115,0.05259005226829312,16,0.4219391632528521,fasttext
132,0.013911786668167602,8,0.4941694365867099,fasttext
136,0.027537369341628724,8,0.4201685981837947,fasttext
123,0.039297045015535735,8,0.4203344632071619,fasttext
141,0.012937723858510573,8,0.553785076258913,fasttext
145,0.010245796137444169,8,0.546169404489895,fasttext
145,0.04826788081443412,8,0.42123517699632407,fasttext
141,0.028229227505690416,8,0.42123517699632407,fasttext
153,0.06451740398302593,8,0.4139254160993061,fasttext
158,0.010631056256974658,8,0.539038231604612,fasttext
158,0.04141243781253702,8,0.4133201909961178,fasttext
148,0.010056480255590654,8,0.5273093766032062,fasttext
169,0.010480678654979677,8,0.5198695536407737,fasttext
153,0.027042287099892766,8,0.4133201909961178,fasttext
146,0.04502155274288908,8,0.42214156362103,fasttext
161,0.07760876015724502,8,0.252276079015841,fasttext
143,0.02505631335056928,2,0.43954626466746943,fasttext
139,0.04168707591113821,8,0.42213089413658206,fasttext
155,0.05997328691606018,16,0.4183531296191196,fasttext
150,0.02907627727507762,16,0.5141160615038729,fasttext
163,0.05669701258320848,8,0.4113742641187095,fasttext
100,0.01072939379406678,16,0.5020726662481476,fasttext
140,0.011067523715208782,16,0.500389287522265,fasttext
130,0.03042392755376007,16,0.4201352572242355,fasttext
146,0.0406415549356096,16,0.417292243410702,fasttext
138,0.02588303524650021,16,0.418619829913428,fasttext
150,0.011285483329461138,16,0.5445072716743921,fasttext
150,0.010080245773919515,16,0.5445072716743921,fasttext
54,0.054014677870215244,16,0.4171323141272741,fasttext
150,0.17981496289494164,16,0.25161667504033186,fasttext
157,0.29449335216620565,16,0.25098324177209425,fasttext
144,0.010377860260469825,16,0.5045105923176687,fasttext
153,0.02767315857786208,16,0.5136288971529854,fasttext
149,0.03826368034898148,16,0.417292243410702,fasttext
147,0.025817981846401987,16,0.5174053464902841,fasttext
141,0.010523457313475907,16,0.4871115550244789,fasttext
105,0.07327865134374974,4,0.25174098998392774,fasttext
165,0.21919129613624838,16,0.25161667504033186,fasttext
156,0.04561988020028097,16,0.41746997187779106,fasttext
135,0.02710363474706612,8,0.42123517699632407,fasttext
152,0.24398862664817603,16,0.25161667504033186,fasttext
144,0.024466054880710124,16,0.5149414094363136,fasttext
177,0.04864909788131503,16,0.41746997187779106,fasttext
110,0.02359445598630943,16,0.480133927586124,fasttext
133,0.010931465734517993,16,0.4658542021539564,fasttext
118,0.04016867182786787,16,0.4228495596764381,fasttext
126,0.010378639585596412,2,0.5118487054641574,fasttext
142,0.05971047390251953,16,0.4192415242841636,fasttext
137,0.04106759021742904,8,0.42213089413658206,fasttext
148,0.026507748146683864,16,0.5174053464902841,fasttext
